Standard,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Hans Hateboer,nl NED,"DF,MF",Lyon,32-101,1994,7.7,0,6,1,16.7,0.78,0.13,0,0,0,0,Matches
227,Kjetil Haug,no NOR,GK,Toulouse,27-312,1998,0.3,0,0,0,,0,0,,,0,0,Matches
228,Gauthier Hein,fr FRA,MF,Metz,29-256,1996,22.1,6,33,10,30.3,1.49,0.45,0.06,0.2,4,4,Matches
229,Lucas Hernández,fr FRA,DF,Paris Saint-Germain,30-065,1996,15.9,0,7,2,28.6,0.44,0.13,0,0,0,0,Matches
230,Santiago Hidalgo,ar ARG,"FW,MF",Toulouse,21-062,2005,11.9,4,28,10,35.7,2.36,0.84,0.14,0.4,0,0,Matches
231,Rémi Himbert,fr FRA,FW,Lyon,18-050,2008,1.5,1,10,1,10,6.87,0.69,0.1,1,0,0,Matches
232,Lukáš Hrádecký,fi FIN,GK,Monaco,36-147,1989,12,0,0,0,,0,0,,,0,0,Matches
233,Kwon Hyeokkyu,kr KOR,MF,Nantes,25-038,2001,8.4,0,3,0,0,0.36,0,0,,0,0,Matches
234,Hong Hyunseok,kr KOR,MF,Nantes,26-308,1999,3.2,0,4,2,50,1.27,0.63,0,0,0,0,Matches
235,Lucas Høgsberg,dk DEN,DF,Strasbourg,19-301,2006,15.9,0,4,1,25,0.25,0.06,0,0,0,0,Matches
236,Pierre Højbjerg,dk DEN,MF,Marseille,30-258,1995,26.2,2,38,12,31.6,1.45,0.46,0.05,0.17,0,0,Matches
237,Stanis Idumbo,be BEL,MF,Monaco,20-295,2005,1.9,1,6,2,33.3,3.16,1.05,0.17,0.5,0,0,Matches
238,Hamza Igamane,ma MAR,FW,Lille,23-169,2002,4.8,5,24,9,37.5,5,1.87,0.21,0.56,0,0,Matches
239,Jonathan Ikone,fr FRA,"MF,FW",Paris FC,27-353,1998,9.5,3,20,6,30,2.11,0.63,0.15,0.5,0,0,Matches
240,George Ilenikhena,ng NGA,FW,Monaco,19-247,2006,4.3,2,15,7,46.7,3.51,1.64,0.13,0.29,0,0,Matches
241,Ciro Immobile,it ITA,FW,Paris FC,36-059,1990,6.7,2,13,5,38.5,1.94,0.75,0.15,0.4,0,0,Matches
242,Jérémy Jacquet,fr FRA,DF,Rennes,20-281,2005,18.6,0,11,3,27.3,0.59,0.16,0,0,0,0,Matches
243,Mathis Jangeal,fr FRA,FW,Paris Saint-Germain,17-300,2008,0.1,0,0,0,,0,0,,,0,0,Matches
244,Isak Jansson,se SWE,"FW,MF",Nice,24-079,2002,6.6,1,15,9,60,2.27,1.36,0.07,0.11,0,0,Matches
245,Karl-Johan Johnsson,se SWE,GK,Strasbourg,36-082,1990,1,0,0,0,,0,0,,,0,0,Matches
246,Abdulai Juma Bah,sl SLE,DF,Nice,20-009,2006,18.8,0,6,1,16.7,0.32,0.05,0,0,0,0,Matches
247,Hamed Junior Traorè,ci CIV,MF,Marseille,26-063,2000,5.9,2,11,5,45.5,1.87,0.85,0.18,0.4,0,0,Matches
248,Mohamed Kaba,gn GUI,MF,Nantes,24-175,2001,7.8,0,5,1,20,0.64,0.13,0,0,0,0,Matches
249,Justin-Noël Kalumba,fr FRA,"FW,MF",Angers,21-116,2004,2.5,0,1,0,0,0.4,0,0,,0,0,Matches
250,Warren Kamanzi,no NOR,MF,Toulouse,25-160,2000,9.2,0,9,1,11.1,0.98,0.11,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Bingourou Kamara,sn SEN,GK,Lorient,29-181,1996,3,0,0,0,,0,0,,,0,0,Matches
252,Glen Kamara,fi FIN,MF,Rennes,30-174,1995,0.7,0,0,0,,0,0,,,0,0,Matches
253,Noham Kamara,fr FRA,DF,Lyon,19-088,2007,0.1,0,0,0,,0,0,,,0,0,Matches
254,Lee Kang-in,kr KOR,"MF,FW",Paris Saint-Germain,25-060,2001,13.9,2,32,12,37.5,2.3,0.86,0.06,0.17,0,0,Matches
255,Steeve Kango,fr FRA,DF,Lyon,19-132,2006,0.9,0,0,0,,0,0,,,0,0,Matches
256,Adam Karabec,cz CZE,"MF,FW",Lyon,22-292,2003,10.2,1,9,5,55.6,0.88,0.49,0.11,0.2,0,0,Matches
257,Dermane Karim,tg TOG,MF,Lorient,22-115,2003,13.9,1,15,2,13.3,1.08,0.14,0.07,0.5,0,0,Matches
258,Panos Katseris,gr GRE,"MF,DF",Lorient,24-289,2001,4.5,1,7,4,57.1,1.56,0.89,0.14,0.25,0,0,Matches
259,Ilan Kebbal,dz ALG,"MF,FW",Paris FC,27-285,1998,23,9,46,19,41.3,2,0.83,0.13,0.32,3,3,Matches
260,Yassine Kechta,ma MAR,MF,Le Havre,24-054,2002,12.8,1,17,7,41.2,1.33,0.55,0.06,0.14,0,0,Matches
261,Thilo Kehrer,de GER,DF,Monaco,29-211,1996,23,0,15,1,6.7,0.65,0.04,0,0,0,0,Matches
262,Reda Khadra,de GER,FW,Le Havre,24-290,2001,2.5,0,6,3,50,2.36,1.18,0,0,0,0,Matches
263,Ruben Kluivert,nl NED,DF,Lyon,24-334,2001,7.8,1,1,1,100,0.13,0.13,1,1,0,0,Matches
264,Hervé Koffi,bf BFA,GK,Angers,29-186,1996,26,0,0,0,,0,0,,,0,0,Matches
265,Enzo Koffi Vinette,fr FRA,DF,Le Havre,20-047,2006,3.5,0,4,2,50,1.15,0.58,0,0,0,0,Matches
266,Philipp Köhn,ch SUI,GK,Monaco,28-018,1998,18,0,0,0,,0,0,,,0,0,Matches
267,Luca Koleosho,it ITA,MF,Paris FC,21-217,2004,4.4,2,11,7,63.6,2.52,1.6,0.18,0.29,0,0,Matches
268,Timothée Kolodziejczak,fr FRA,DF,Paris FC,34-201,1991,7.4,0,1,1,100,0.14,0.14,0,0,0,0,Matches
269,Geoffrey Kondogbia,cf CTA,"MF,DF",Marseille,33-064,1993,6.5,0,4,1,25,0.61,0.15,0,0,0,0,Matches
270,Koffi Kouao,ci CIV,"DF,MF",Metz,27-335,1998,24.5,2,23,10,43.5,0.94,0.41,0.09,0.2,0,0,Matches
271,Arsène Kouassi,bf BFA,MF,Lorient,21-221,2004,24.9,2,7,4,57.1,0.28,0.16,0.29,0.5,0,0,Matches
272,Seny Koumbassa,fr FRA,DF,Toulouse,18-304,2007,4.9,1,3,1,33.3,0.61,0.2,0.33,1,0,0,Matches
273,Hamza Koutoune,ma MAR,DF,Nice,19-215,2006,0,0,0,0,,0,0,,,0,0,Matches
274,Goduine Koyalipou,cf CTA,FW,Angers,26-064,2000,5.5,0,15,5,33.3,2.71,0.9,0,0,0,0,Matches
275,Jean-Philippe Krasso,ci CIV,FW,Paris FC,28-277,1997,12.1,2,27,10,37,2.23,0.82,0.04,0.1,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Sael Kumbedi,fr FRA,DF,Lyon,21-025,2005,0.7,0,1,0,0,1.38,0,0,,0,0,Matches
277,Khvicha Kvaratskhelia,ge GEO,FW,Paris Saint-Germain,25-067,2001,14,5,60,25,41.7,4.3,1.79,0.08,0.2,0,0,Matches
