Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
273,Víctor Guzmán,mx MEX,DF,Monterrey,21,2002,25.9,0,9,2,22.2,0.35,0.08,0,0,0,0,Matches
274,Víctor Guzmán,mx MEX,MF,Guadalajara,28,1995,18.5,6,38,15,39.5,2.06,0.81,0.08,0.2,3,4,Matches
275,Arelibetsiel Hernández,mx MEX,DF,Tijuana,28,1994,0.1,0,1,0,0,9,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Elías Hernández,mx MEX,"MF,FW",León,35,1988,14.5,0,24,6,25,1.66,0.41,0,0,0,0,Matches
277,Illian Hernandez,mx MEX,FW,América,23,2000,3.4,0,5,3,60,1.45,0.87,0,0,0,0,Matches
278,Illian Hernandez,mx MEX,FW,Pachuca,23,2000,4.5,2,18,10,55.6,3.98,2.21,0.11,0.2,0,1,Matches
279,Javier Hernández,mx MEX,FW,Guadalajara,35,1988,2.5,1,6,3,50,2.36,1.18,0.17,0.33,0,0,Matches
280,Jesús Hernández,mx MEX,"MF,FW",Pachuca,21,2001,8.9,2,21,8,38.1,2.37,0.9,0.1,0.25,0,0,Matches
281,Marco Hernández,mx MEX,MF,UNAM,18,2005,0.3,0,0,0,,0,0,,,0,0,Matches
282,Alberto Herrera,mx MEX,"MF,DF",Puebla,22,2001,8.2,2,16,4,25,1.94,0.49,0.13,0.5,0,0,Matches
283,Ozziel Herrera,mx MEX,"MF,FW",UANL,22,2001,9.8,6,21,10,47.6,2.15,1.02,0.29,0.6,0,0,Matches
284,Marino Hinestroza,co COL,"MF,FW",Pachuca,21,2002,7.7,1,19,5,26.3,2.47,0.65,0.05,0.2,0,0,Matches
285,Héctor Holguín,mx MEX,GK,Santos Laguna,22,2001,2.7,0,0,0,,0,0,,,0,0,Matches
286,César Huerta,mx MEX,MF,UNAM,22,2000,27.3,9,70,29,41.4,2.56,1.06,0.09,0.21,3,3,Matches
287,Valber Huerta,cl CHI,DF,Toluca,29,1993,22.3,0,18,2,11.1,0.81,0.09,0,0,0,0,Matches
288,Rodrigo Huescas,mx MEX,"MF,DF",Cruz Azul,19,2003,22.1,2,22,4,18.2,1,0.18,0.09,0.5,0,0,Matches
289,Avilés Hurtado,co COL,"FW,MF",FC Juárez,36,1987,19.2,8,38,17,44.7,1.98,0.89,0.11,0.24,4,4,Matches
290,Nicolás Ibáñez,ar ARG,FW,UANL,28,1994,16.2,11,53,27,50.9,3.28,1.67,0.17,0.33,2,3,Matches
291,Oussama Idrissi,ma MAR,MF,Pachuca,27,1996,16.6,5,29,11,37.9,1.74,0.66,0.17,0.45,0,0,Matches
292,Juan Ignacio Dinenno,ar ARG,FW,UNAM,28,1994,8.8,6,38,17,44.7,4.3,1.92,0.05,0.12,4,4,Matches
293,Andrés Iniestra,mx MEX,MF,Atlético San Luis,27,1996,0.3,0,0,0,,0,0,,,0,0,Matches
294,Jefferson Intriago,ec ECU,MF,Mazatlán,27,1996,26.4,1,19,5,26.3,0.72,0.19,0.05,0.2,0,0,Matches
295,Hugo Isaác Rodríguez,mx MEX,DF,Santos Laguna,33,1990,6.3,0,4,1,25,0.63,0.16,0,0,0,0,Matches
296,Mauricio Isais,mx MEX,"DF,MF",Toluca,22,2001,7.1,0,3,1,33.3,0.42,0.14,0,0,0,0,Matches
297,Omar Israel Mendoza,mx MEX,"DF,MF",Querétaro,34,1988,22,0,7,2,28.6,0.32,0.09,0,0,0,0,Matches
298,Luis Iturbide,mx MEX,DF,Cruz Azul,21,2002,0.5,0,2,2,100,4,4,0,0,0,0,Matches
299,José Iván Rodríguez,mx MEX,MF,León,27,1996,15.2,0,11,0,0,0.72,0,0,,0,0,Matches
300,Cristian Jiménez,mx MEX,DF,Cruz Azul,21,2002,1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Oscar Jiménez,mx MEX,GK,América,34,1988,5.5,0,0,0,,0,0,,,0,0,Matches
302,Miguel Jiménez Ponce,mx MEX,GK,Guadalajara,33,1990,15.8,0,0,0,,0,0,,,0,0,Matches
303,Tahiel Jiménez,mx MEX,FW,Santos Laguna,17,2006,0.2,0,0,0,,0,0,,,0,0,Matches
304,José Joaquín Esquivel,mx MEX,"MF,DF",Mazatlán,25,1998,9.9,1,6,2,33.3,0.6,0.2,0.17,0.5,0,0,Matches
305,José Joaquín Esquivel,mx MEX,MF,Necaxa,25,1998,3,0,0,0,,0,0,,,0,0,Matches
306,Ángel Jordán Acosta,mx MEX,FW,Monterrey,18,2005,0.5,0,0,0,,0,0,,,0,0,Matches
307,Julio José González,mx MEX,GK,UNAM,32,1991,34,0,0,0,,0,0,,,0,0,Matches
308,Juan José Sánchez,mx MEX,DF,UANL,25,1998,7.1,0,1,0,0,0.14,0,0,,0,0,Matches
309,Joao Joshimar Rojas,ec ECU,MF,Monterrey,25,1997,4.4,2,15,5,33.3,3.44,1.15,0.13,0.4,0,0,Matches
310,José Juan Macías,mx MEX,FW,Guadalajara,23,1999,3.2,0,13,2,15.4,4.08,0.63,0,0,0,0,Matches
311,Ramón Juárez,mx MEX,DF,América,22,2001,16.3,0,11,1,9.1,0.67,0.06,0,0,0,0,Matches
312,Heriberto Jurado,mx MEX,MF,Necaxa,18,2005,13.1,1,18,5,27.8,1.37,0.38,0.06,0.2,0,0,Matches
313,Sebastián Jurado,mx MEX,GK,FC Juárez,25,1997,13,0,0,0,,0,0,,,0,0,Matches
314,Sebastián Jurado,mx MEX,GK,Cruz Azul,25,1997,3.4,0,0,0,,0,0,,,0,0,Matches
315,Mateo Klimowicz,de GER,"MF,FW",Atlético San Luis,23,2000,14.3,3,37,18,48.6,2.59,1.26,0.08,0.17,0,0,Matches
316,Roberto de la Rosa,mx MEX,"FW,MF",Pachuca,23,2000,12.1,1,48,13,27.1,3.98,1.08,0.02,0.08,0,0,Matches
317,Diego Lainez,mx MEX,"MF,DF",UANL,23,2000,18.3,3,23,5,21.7,1.25,0.27,0.13,0.6,0,0,Matches
318,Mauro Laínez,mx MEX,MF,Querétaro,27,1996,2.2,0,2,1,50,0.9,0.45,0,0,0,0,Matches
319,Mauro Laínez,mx MEX,MF,América,27,1996,0.3,0,0,0,,0,0,,,0,0,Matches
320,Gibran Lajud,mx MEX,GK,Santos Laguna,29,1993,9,0,0,0,,0,0,,,0,0,Matches
321,Emilio Lara,mx MEX,DF,América,21,2002,4.6,0,1,0,0,0.22,0,0,,0,0,Matches
322,Israel Larios,mx MEX,FW,Atlas,20,2003,1.6,0,4,0,0,2.54,0,0,,0,0,Matches
323,Miguel Layún,mx MEX,"DF,MF",América,35,1988,5.8,0,7,3,42.9,1.2,0.52,0,0,0,0,Matches
324,Antonio Leone,mx MEX,DF,Monterrey,19,2004,1,0,0,0,,0,0,,,0,0,Matches
325,Federico Lértora,ar ARG,MF,Querétaro,33,1990,31,3,43,13,30.2,1.39,0.42,0.07,0.23,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Mateo Levy,mx MEX,FW,Cruz Azul,16,2006,1.3,0,6,2,33.3,4.54,1.51,0,0,0,0,Matches
327,Igor Lichnovsky,cl CHI,DF,América,29,1994,19.6,2,15,6,40,0.76,0.31,0.13,0.33,0,0,Matches
328,Erik Lira,mx MEX,"MF,DF",Cruz Azul,23,2000,24.6,0,4,0,0,0.16,0,0,,0,0,Matches
329,Aldo López,mx MEX,MF,Santos Laguna,23,2000,16.2,1,12,4,33.3,0.74,0.25,0.08,0.25,0,0,Matches
330,César López,mx MEX,DF,Necaxa,21,2002,0.3,1,2,1,50,7.83,3.91,0.5,1,0,0,Matches
331,Edgar López,mx MEX,"FW,MF",Toluca,24,1999,19.1,5,32,12,37.5,1.67,0.63,0.16,0.42,0,0,Matches
332,Raúl López Gómez,mx MEX,DF,Santos Laguna,30,1993,12,0,6,2,33.3,0.5,0.17,0,0,0,0,Matches
333,Nicolás López,uy URU,"FW,MF",UANL,29,1993,0.8,0,3,0,0,3.91,0,0,,0,0,Matches
334,Nicolás López,uy URU,FW,León,29,1993,14.6,5,69,25,36.2,4.74,1.72,0.07,0.2,0,0,Matches
335,René López,mx MEX,DF,Pachuca,21,2002,6.1,0,3,1,33.3,0.49,0.16,0,0,0,0,Matches
336,Rodrigo López,mx MEX,MF,Querétaro,21,2001,1.6,0,2,1,50,1.22,0.61,0,0,0,0,Matches
337,Rodrigo López,mx MEX,MF,UNAM,21,2001,10.4,1,17,2,11.8,1.64,0.19,0.06,0.5,0,0,Matches
338,Santiago López,ca CAN,FW,UNAM,18,2005,0.1,0,2,0,0,22.5,0,0,,0,0,Matches
339,Victor Lopez,mx MEX,MF,Monterrey,20,2003,4.2,3,11,5,45.5,2.65,1.2,0.27,0.6,0,0,Matches
340,Vladimir Loroña,mx MEX,DF,UANL,24,1998,1.1,0,1,0,0,0.89,0,0,,0,0,Matches
341,Vladimir Loroña,mx MEX,"DF,MF",Santos Laguna,24,1998,1.9,0,0,0,,0,0,,,0,0,Matches
342,Lucas de los Santos,uy URU,MF,Puebla,22,2001,1.9,0,0,0,,0,0,,,0,0,Matches
343,Augusto Lotti,it ITA,FW,Cruz Azul,27,1996,1.5,0,5,1,20,3.41,0.68,0,0,0,0,Matches
344,Brian Lozano,uy URU,FW,Atlas,29,1994,4.6,0,17,5,29.4,3.67,1.08,0,0,0,0,Matches
345,José Lozano,mx MEX,"DF,MF",Atlas,24,1998,18.2,2,16,8,50,0.88,0.44,0.13,0.25,0,0,Matches
346,Israel Luna,mx MEX,MF,Pachuca,21,2002,2.8,0,6,2,33.3,2.13,0.71,0,0,0,0,Matches
347,Juan Luna,mx MEX,DF,UANL,20,2003,0,0,0,0,,0,0,,,0,0,Matches
348,Oscar Macías,mx MEX,MF,Atlético San Luis,25,1998,0.5,0,1,0,0,1.84,0,0,,0,0,Matches
349,Waldo Madrid,mx MEX,MF,Necaxa,19,2003,0.5,0,0,0,,0,0,,,0,0,Matches
350,Fernando Madrigal,mx MEX,MF,Tijuana,31,1991,17.3,5,47,16,34,2.71,0.92,0.11,0.31,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,José Madueña,mx MEX,DF,Mazatlán,33,1990,13.9,1,5,3,60,0.36,0.22,0.2,0.33,0,0,Matches
352,Lisandro Magallán,ar ARG,DF,UNAM,29,1993,28.3,1,18,4,22.2,0.64,0.14,0.06,0.25,0,0,Matches
353,Federico Mancuello,ar ARG,MF,Puebla,34,1989,3,1,9,4,44.4,3,1.33,0.11,0.25,0,0,Matches
354,Mauro Manotas,co COL,FW,Atlas,28,1995,2.3,0,10,2,20,4.27,0.85,0,0,0,0,Matches
355,Daniel Mantilla,co COL,MF,Necaxa,26,1996,3,0,3,0,0,0.99,0,0,,0,0,Matches
356,Juan Manuel Sanabria,uy URU,"DF,MF",Atlético San Luis,23,2000,32,1,36,7,19.4,1.13,0.22,0.03,0.14,0,0,Matches
357,Óscar Manzanarez,mx MEX,DF,Querétaro,28,1995,21.4,0,11,0,0,0.51,0,0,,0,0,Matches
358,Javier Marcelo Correa,ar ARG,FW,Santos Laguna,30,1992,1.8,1,19,9,47.4,10.75,5.09,0.05,0.11,0,0,Matches
359,Jahaziel Marchand,mx MEX,MF,Pachuca,21,2001,2.2,0,0,0,,0,0,,,0,0,Matches
360,Ricardo Marín,mx MEX,FW,Guadalajara,25,1998,22.6,6,48,16,33.3,2.12,0.71,0.13,0.38,0,0,Matches
361,Salvador Mariscal,mx MEX,"MF,FW",Santos Laguna,20,2003,6.5,0,0,0,,0,0,,,0,0,Matches
362,Jeremy Márquez,mx MEX,MF,Atlas,23,2000,20,2,44,13,29.5,2.2,0.65,0.05,0.15,0,0,Matches
363,Henry Martín,mx MEX,FW,América,30,1992,17.3,9,35,19,54.3,2.02,1.1,0.2,0.37,2,3,Matches
364,Alejandro Martínez,ar ARG,"MF,FW",Tijuana,26,1997,12.1,2,24,9,37.5,1.98,0.74,0.08,0.22,0,0,Matches
365,Guillermo Martínez Ayala,mx MEX,FW,Puebla,28,1995,15,10,45,19,42.2,2.99,1.26,0.18,0.42,2,2,Matches
366,Guillermo Martínez Ayala,mx MEX,FW,UNAM,28,1995,12.8,6,39,18,46.2,3.05,1.41,0.15,0.33,0,0,Matches
367,Emilio Martínez González,mx MEX,DF,Necaxa,20,2003,16.3,1,6,1,16.7,0.37,0.06,0.17,1,0,0,Matches
368,Jaziel Martínez,mx MEX,MF,Atlas,22,2000,6.1,1,9,1,11.1,1.49,0.17,0.11,1,0,0,Matches
369,Jaziel Martínez,mx MEX,MF,Monterrey,22,2000,0.5,0,0,0,,0,0,,,0,0,Matches
370,Raúl Martínez,mx MEX,DF,Guadalajara,20,2003,3.1,0,1,0,0,0.33,0,0,,0,0,Matches
371,Román Martínez,mx MEX,FW,América,20,2002,1.5,0,2,2,100,1.35,1.35,0,0,0,0,Matches
372,Sebastián Martínez,mx MEX,MF,América,20,2003,0.6,0,0,0,,0,0,,,0,0,Matches
373,Edson Mata,mx MEX,DF,Mazatlán,20,2003,0.3,0,0,0,,0,0,,,0,0,Matches
374,Alejandro Mayorga,mx MEX,"DF,MF",Necaxa,26,1997,4.8,0,2,1,50,0.42,0.21,0,0,0,0,Matches
375,Alejandro Mayorga,mx MEX,DF,Guadalajara,26,1997,4.4,0,6,1,16.7,1.37,0.23,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Alan Medina,mx MEX,MF,Mazatlán,25,1997,11.7,0,10,3,30,0.86,0.26,0,0,0,0,Matches
377,Alan Medina,uy URU,MF,León,25,1998,10.5,2,18,5,27.8,1.72,0.48,0.11,0.4,0,0,Matches
378,Diego Medina,mx MEX,"MF,FW",Santos Laguna,22,2001,17,2,10,5,50,0.59,0.29,0.2,0.4,0,0,Matches
379,Stefan Medina,co COL,DF,Monterrey,31,1992,16.5,1,10,1,10,0.61,0.06,0.1,1,0,0,Matches
380,Aaron Mejía Montoya,mx MEX,DF,Tijuana,22,2001,7.9,0,5,0,0,0.64,0,0,,0,0,Matches
381,Ángel Mena,ec ECU,"MF,FW",León,35,1988,21.3,6,36,14,38.9,1.69,0.66,0.11,0.29,2,2,Matches
382,Édgar Méndez,es ESP,"FW,MF",Necaxa,33,1990,14.3,6,38,14,36.8,2.66,0.98,0.16,0.43,0,0,Matches
383,Jean Meneses,cl CHI,MF,Toluca,30,1993,24.3,6,45,11,24.4,1.85,0.45,0.13,0.55,0,0,Matches
384,Roberto Meraz,mx MEX,MF,Mazatlán,23,1999,1.6,0,1,1,100,0.62,0.62,0,0,0,0,Matches
385,Lucas Merolla,ar ARG,DF,Mazatlán,28,1995,3.1,0,2,0,0,0.65,0,0,,0,0,Matches
386,Bruce El-Mesmari,mx MEX,MF,América,21,2002,0.2,0,1,0,0,4.29,0,0,,0,0,Matches
387,Maximiliano Meza,ar ARG,"MF,FW",Monterrey,30,1992,22.3,6,55,18,32.7,2.46,0.81,0.09,0.28,1,1,Matches
388,Andrés Micolta,ec ECU,DF,Pachuca,24,1999,6,0,2,0,0,0.33,0,0,,0,0,Matches
389,Hiram Mier,mx MEX,DF,Guadalajara,33,1989,0.1,0,0,0,,0,0,,,0,0,Matches
390,Kevin Mier,co COL,GK,Cruz Azul,23,2000,17,0,0,0,,0,0,,,0,0,Matches
391,Moises,br BRA,"MF,FW",Cruz Azul,26,1996,9.5,1,20,7,35,2.1,0.74,0.05,0.14,0,0,Matches
392,Jesús Molina,mx MEX,MF,UNAM,35,1988,4.1,0,5,2,40,1.22,0.49,0,0,0,0,Matches
393,Ricardo Monreal,mx MEX,"FW,MF",Necaxa,22,2001,16.9,4,28,14,50,1.65,0.83,0.14,0.29,0,0,Matches
394,Pablo Monroy,mx MEX,DF,UNAM,21,2002,15.7,0,11,1,9.1,0.7,0.06,0,0,0,0,Matches
395,Andres Montaño,mx MEX,MF,Mazatlán,21,2002,21.2,4,43,11,25.6,2.03,0.52,0.07,0.27,1,1,Matches
396,Joaquín Montecinos,cl CHI,FW,Querétaro,27,1995,2.6,0,15,3,20,5.72,1.14,0,0,0,0,Matches
397,Emanuel Montejano Arroyo,mx MEX,FW,UNAM,22,2001,0.6,0,0,0,,0,0,,,0,0,Matches
398,Alán Montes,mx MEX,DF,Necaxa,22,2000,27.9,2,21,10,47.6,0.75,0.36,0.1,0.2,0,0,Matches
399,Elias Montiel,mx MEX,MF,Pachuca,17,2005,15.3,0,19,4,21.1,1.24,0.26,0,0,0,0,Matches
400,Adrián Mora,mx MEX,DF,Toluca,25,1997,2.4,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
401,Amaury Morales,mx MEX,MF,Cruz Azul,17,2005,0.6,0,2,0,0,3.33,0,0,,0,0,Matches
402,Robert Morales,py PAR,"FW,MF",Toluca,24,1999,11.5,4,31,16,51.6,2.69,1.39,0.13,0.25,0,0,Matches
403,Arath Moreno,mx MEX,MF,Necaxa,17,2005,0.4,0,0,0,,0,0,,,0,0,Matches
404,Carlos Moreno,mx MEX,GK,Pachuca,25,1998,29,0,0,0,,0,0,,,0,0,Matches
405,Héctor Moreno,mx MEX,DF,Monterrey,35,1988,18.3,0,4,0,0,0.22,0,0,,0,0,Matches
406,Iker Moreno,mx MEX,DF,Atlético San Luis,19,2003,5.2,1,2,1,50,0.39,0.19,0.5,1,0,0,Matches
407,Iván Moreno,mx MEX,"DF,MF",León,25,1998,17.5,1,15,6,40,0.85,0.34,0.07,0.17,0,0,Matches
408,Omar Moreno,mx MEX,FW,Mazatlán,18,2005,0.6,0,1,1,100,1.58,1.58,0,0,0,0,Matches
409,Andrés Mosquera Guardia,co COL,DF,Toluca,33,1990,15.6,0,6,2,33.3,0.39,0.13,0,0,0,0,Matches
410,Moises Mosquera,co COL,DF,FC Juárez,22,2001,23.5,0,6,1,16.7,0.26,0.04,0,0,0,0,Matches
411,Joaquín Moxica,mx MEX,FW,Monterrey,17,2006,0.2,0,0,0,,0,0,,,0,0,Matches
412,Alan Mozo,mx MEX,DF,Guadalajara,26,1997,29.6,0,20,1,5,0.68,0.03,0,0,0,0,Matches
413,Guillermo Muñoz,mx MEX,FW,Santos Laguna,18,2004,0.2,0,0,0,,0,0,,,0,0,Matches
414,Santiago Muñóz,mx MEX,"FW,MF",Santos Laguna,20,2002,7.3,1,9,3,33.3,1.23,0.41,0.11,0.33,0,0,Matches
415,Zahid Muñoz,mx MEX,MF,FC Juárez,22,2001,0.2,0,0,0,,0,0,,,0,0,Matches
416,Zahid Muñoz,mx MEX,MF,Guadalajara,22,2001,0.2,0,0,0,,0,0,,,0,0,Matches
